particle #,x,y,vx,vy,m,Omega,h,density,pressure,dvx/dt,dvy/dt,du/dt
particle 2215,0.89,0.31,-6.53769e-16,2.88828e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.09618e-14,-1.70966e-14,5.61403e-15
particle 2216,0.89,0.33,-5.96486e-16,3.685e-17,0.43,0.991062,0.0240029,1074.74,716.491,-1.36662e-14,-2.86405e-15,1.27558e-13
particle 2217,0.89,0.35,-4.20184e-16,-2.82854e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.78943e-14,1.76843e-14,1.10926e-14
particle 2218,0.89,0.37,-6.95956e-16,2.89492e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.82565e-14,-1.42492e-14,1.07555e-14
particle 2219,0.89,0.39,-6.2668e-16,3.43539e-17,0.43,0.991062,0.0240029,1074.74,716.491,-1.36299e-14,-8.61396e-16,1.28016e-13
particle 2220,0.89,0.41,-4.20105e-16,-2.82854e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.78666e-14,1.76843e-14,1.10694e-14
particle 2221,0.89,0.43,-6.94138e-16,2.90104e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.80668e-14,-1.40155e-14,1.07091e-14
particle 2222,0.89,0.45,-5.94164e-16,6.49515e-17,0.43,0.991062,0.0240029,1074.74,716.491,-1.10586e-14,3.68558e-15,1.26502e-13
particle 2223,0.89,0.47,-3.7933e-16,-2.7019e-15,0.43,0.991062,0.0240029,1074.74,716.491,-8.13081e-15,1.84721e-14,4.51756e-15
particle 2224,0.89,0.49,-4.17397e-16,3.21282e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.06011e-14,5.14225e-16,-5.88595e-15
particle 2225,0.89,0.51,-6.25472e-16,1.01302e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.80946e-14,-2.05936e-14,1.06251e-13
particle 2226,0.89,0.53,-6.59185e-16,-5.17265e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.69171e-14,-2.26278e-14,1.16272e-13
particle 2227,0.89,0.55,-6.66357e-16,-2.49369e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.59342e-14,8.39481e-15,1.3547e-13
particle 2228,0.89,0.57,-5.46837e-16,-6.61487e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.79579e-14,-8.53484e-15,-8.51906e-14
particle 2229,0.89,0.59,-3.34103e-16,6.56835e-15,0.43,0.991062,0.0240029,1074.74,716.491,-9.23948e-15,9.96581e-15,-8.75703e-14
particle 2230,0.89,0.61,-6.20401e-16,2.60325e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.80305e-14,1.49024e-15,1.31578e-13
particle 2231,0.89,0.63,-6.67249e-16,5.76653e-16,0.43,0.991062,0.0240029,1074.74,716.491,-2.04802e-14,1.48371e-14,1.07249e-13
particle 2232,0.89,0.65,-6.67437e-16,-5.78234e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.77684e-14,-1.78493e-14,1.08116e-13
particle 2233,0.89,0.67,-7.22809e-16,-2.57634e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.68931e-14,-7.82515e-17,1.3397e-13
particle 2234,0.89,0.69,-5.42097e-16,-6.64777e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.61815e-14,-1.29896e-14,-8.58746e-14
particle 2235,0.89,0.71,-3.1523e-16,6.5681e-15,0.43,0.991062,0.0240029,1074.74,716.491,-9.71448e-15,9.88097e-15,-8.77181e-14
particle 2236,0.89,0.73,-6.20401e-16,2.60325e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.80305e-14,1.49024e-15,1.3168e-13
particle 2237,0.89,0.75,-6.67249e-16,5.76653e-16,0.43,0.991062,0.0240029,1074.74,716.491,-2.04802e-14,1.48371e-14,1.07299e-13
particle 2238,0.89,0.77,-6.67437e-16,-5.78234e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.77684e-14,-1.78493e-14,1.08118e-13
particle 2239,0.89,0.79,-7.22809e-16,-2.57634e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.68931e-14,-7.82515e-17,1.3397e-13
particle 2240,0.89,0.81,-5.42097e-16,-6.64777e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.61815e-14,-1.29896e-14,-8.58746e-14
particle 2241,0.89,0.83,-3.1523e-16,6.5681e-15,0.43,0.991062,0.0240029,1074.74,716.491,-9.71448e-15,9.88097e-15,-8.77181e-14
particle 2242,0.89,0.85,-6.20401e-16,2.60325e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.80305e-14,1.49024e-15,1.31683e-13
particle 2243,0.89,0.87,-6.67249e-16,5.76535e-16,0.43,0.991062,0.0240029,1074.74,716.491,-2.04802e-14,1.47954e-14,1.07361e-13
particle 2244,0.89,0.89,-6.68669e-16,-5.80351e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.77649e-14,-1.79308e-14,1.08383e-13
particle 2245,0.89,0.91,-7.49787e-16,-2.58999e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.77124e-14,3.42567e-15,1.34165e-13
particle 2246,0.89,0.93,-5.48508e-16,-6.65145e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.79023e-14,-1.30729e-14,-8.44134e-14
particle 2247,0.89,0.95,-3.73233e-16,6.4725e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.18819e-14,7.54824e-15,-8.50259e-14
particle 2248,0.89,0.97,-7.13291e-16,2.48483e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.025e-14,4.04822e-15,1.30578e-13
particle 2249,0.89,0.99,-6.7114e-16,7.04377e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.39429e-14,3.57522e-14,1.01836e-13
particle 2250,0.91,0.01,-2.45906e-15,-1.7203e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.7486e-15,1.8166e-14,1.04091e-13
particle 2251,0.91,0.03,-2.62031e-15,-2.85874e-16,0.43,0.991062,0.0240029,1074.74,716.491,-6.02296e-15,2.48551e-14,9.16763e-14
particle 2252,0.91,0.05,-2.7637e-15,-4.85911e-16,0.43,0.991062,0.0240029,1074.74,716.491,-7.99361e-15,8.57647e-15,7.55927e-14
particle 2253,0.91,0.07,-2.65309e-15,2.11808e-16,0.43,0.991062,0.0240029,1074.74,716.491,6.13398e-15,-1.75693e-14,7.18816e-14
particle 2254,0.91,0.09,-2.65681e-15,2.71574e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.09079e-14,-8.21565e-15,8.73373e-14
particle 2255,0.91,0.11,-2.64472e-15,1.92373e-16,0.43,0.991062,0.0240029,1074.74,716.491,-5.27356e-16,9.29812e-16,8.87282e-14
particle 2256,0.91,0.13,-2.60237e-15,1.35254e-16,0.43,0.991062,0.0240029,1074.74,716.491,-6.02296e-15,-1.97065e-15,1.05545e-13
particle 2257,0.91,0.15,-2.60198e-15,-1.09756e-15,0.43,0.991062,0.0240029,1074.74,716.491,6.66134e-16,-5.34295e-15,8.9556e-14
particle 2258,0.91,0.17,-2.63895e-15,1.3557e-16,0.43,0.991062,0.0240029,1074.74,716.491,5.27356e-16,-1.249e-15,6.10946e-14
particle 2259,0.91,0.19,-2.58476e-15,7.84109e-16,0.43,0.991062,0.0240029,1074.74,716.491,6.02296e-15,-3.52496e-15,1.00607e-13
particle 2260,0.91,0.21,-2.58555e-15,-7.53772e-16,0.43,0.991062,0.0240029,1074.74,716.491,4.88498e-15,8.72913e-15,1.02426e-13
particle 2261,0.91,0.23,-2.68067e-15,3.27864e-18,0.43,0.991062,0.0240029,1074.74,716.491,-3.60822e-16,-2.94209e-15,6.4789e-14
particle 2262,0.91,0.25,-2.52132e-15,7.49585e-16,0.43,0.991062,0.0240029,1074.74,716.491,-6.68909e-15,-2.03448e-14,9.73272e-14
particle 2263,0.91,0.27,-2.51199e-15,-7.09885e-16,0.43,0.991062,0.0240029,1074.74,716.491,6.4948e-15,5.89806e-15,1.37561e-13
particle 2264,0.91,0.29,-2.18926e-15,-2.69414e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.44329e-15,1.71946e-14,3.49292e-14
particle 2265,0.91,0.31,-2.51966e-15,2.41833e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.58207e-15,-2.53825e-14,4.03746e-14
particle 2266,0.91,0.33,-2.4875e-15,-7.75814e-17,0.43,0.991062,0.0240029,1074.74,716.491,8.60423e-16,-8.90954e-15,1.53521e-13
particle 2267,0.91,0.35,-2.27443e-15,-2.50239e-15,0.43,0.991062,0.0240029,1074.74,716.491,4.27436e-15,2.16077e-14,4.57627e-14
particle 2268,0.91,0.37,-2.49137e-15,2.50129e-15,0.43,0.991062,0.0240029,1074.74,716.491,3.91354e-15,-1.75832e-14,4.37711e-14
particle 2269,0.91,0.39,-2.4875e-15,-4.81921e-17,0.43,0.991062,0.0240029,1074.74,716.491,8.60423e-16,-5.35683e-15,1.53956e-13
particle 2270,0.91,0.41,-2.28454e-15,-2.48217e-15,0.43,0.991062,0.0240029,1074.74,716.491,7.21645e-16,2.16077e-14,4.56687e-14
particle 2271,0.91,0.43,-2.5116e-15,2.50935e-15,0.43,0.991062,0.0240029,1074.74,716.491,3.91354e-15,-1.66672e-14,4.36759e-14
particle 2272,0.91,0.45,-2.49509e-15,3.16014e-18,0.43,0.991062,0.0240029,1074.74,716.491,-9.15934e-16,2.58127e-15,1.53435e-13
particle 2273,0.91,0.47,-2.27214e-15,-2.41549e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.7486e-15,3.07671e-14,4.11225e-14
particle 2274,0.91,0.49,-2.45195e-15,3.00367e-15,0.43,0.991062,0.0240029,1074.74,716.491,3.52496e-15,-1.26843e-14,3.38441e-14
particle 2275,0.91,0.51,-2.65665e-15,8.08916e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.02696e-15,-2.85605e-14,1.36559e-13
particle 2276,0.91,0.53,-2.72412e-15,-6.40362e-16,0.43,0.991062,0.0240029,1074.74,716.491,8.46545e-15,-1.55292e-14,1.39523e-13
particle 2277,0.91,0.55,-2.52574e-15,-2.40005e-15,0.43,0.991062,0.0240029,1074.74,716.491,2.38698e-15,6.20337e-15,1.60076e-13
particle 2278,0.91,0.57,-2.49129e-15,-6.09298e-15,0.43,0.991062,0.0240029,1074.74,716.491,-3.60822e-16,-5.84255e-15,-4.89928e-14
particle 2279,0.91,0.59,-2.258e-15,6.13059e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.91513e-15,1.95677e-15,-4.87285e-14
particle 2280,0.91,0.61,-2.42572e-15,2.52147e-15,0.43,0.991062,0.0240029,1074.74,716.491,-4.05231e-15,-1.60982e-15,1.59112e-13
particle 2281,0.91,0.63,-2.59076e-15,6.31553e-16,0.43,0.991062,0.0240029,1074.74,716.491,8.65974e-15,1.29202e-14,1.31998e-13
particle 2282,0.91,0.65,-2.62623e-15,-6.11289e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.22125e-15,-1.52933e-14,1.32946e-13
particle 2283,0.91,0.67,-2.46317e-15,-2.47135e-15,0.43,0.991062,0.0240029,1074.74,716.491,2.60902e-15,2.60902e-15,1.58829e-13
particle 2284,0.91,0.69,-2.47107e-15,-6.10562e-15,0.43,0.991062,0.0240029,1074.74,716.491,-3.60822e-16,-6.73073e-15,-5.04154e-14
particle 2285,0.91,0.71,-2.258e-15,6.13059e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.91513e-15,1.95677e-15,-4.87866e-14
particle 2286,0.91,0.73,-2.42572e-15,2.52147e-15,0.43,0.991062,0.0240029,1074.74,716.491,-4.05231e-15,-1.60982e-15,1.59169e-13
particle 2287,0.91,0.75,-2.59076e-15,6.31553e-16,0.43,0.991062,0.0240029,1074.74,716.491,8.65974e-15,1.29202e-14,1.32e-13
particle 2288,0.91,0.77,-2.62623e-15,-6.11289e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.22125e-15,-1.52933e-14,1.32946e-13
particle 2289,0.91,0.79,-2.46317e-15,-2.47135e-15,0.43,0.991062,0.0240029,1074.74,716.491,2.60902e-15,2.60902e-15,1.58829e-13
particle 2290,0.91,0.81,-2.47107e-15,-6.10562e-15,0.43,0.991062,0.0240029,1074.74,716.491,-3.60822e-16,-6.73073e-15,-5.04154e-14
particle 2291,0.91,0.83,-2.258e-15,6.13059e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.91513e-15,1.95677e-15,-4.87866e-14
particle 2292,0.91,0.85,-2.42572e-15,2.52147e-15,0.43,0.991062,0.0240029,1074.74,716.491,-4.05231e-15,-1.60982e-15,1.59176e-13
particle 2293,0.91,0.87,-2.59076e-15,6.31553e-16,0.43,0.991062,0.0240029,1074.74,716.491,8.65974e-15,1.29202e-14,1.32101e-13
particle 2294,0.91,0.89,-2.62244e-15,-6.20493e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.66533e-15,-1.51962e-14,1.33128e-13
particle 2295,0.91,0.91,-2.4619e-15,-2.50879e-15,0.43,0.991062,0.0240029,1074.74,716.491,3.05311e-15,-7.21645e-16,1.58717e-13
particle 2296,0.91,0.93,-2.49785e-15,-6.14153e-15,0.43,0.991062,0.0240029,1074.74,716.491,-6.10623e-16,-5.91194e-15,-4.9244e-14
particle 2297,0.91,0.95,-2.29505e-15,5.97775e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.97065e-15,5.56499e-15,-4.89064e-14
particle 2298,0.91,0.97,-2.57077e-15,2.40103e-15,0.43,0.991062,0.0240029,1074.74,716.491,4.21885e-15,1.15186e-15,1.52266e-13
particle 2299,0.91,0.99,-2.52242e-15,9.97379e-16,0.43,0.991062,0.0240029,1074.74,716.491,-5.9952e-15,3.37924e-14,1.25593e-13
particle 2300,0.93,0.01,-6.66789e-15,-1.63379e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.12133e-14,2.08861e-14,-1.2123e-13
particle 2301,0.93,0.03,-6.86721e-15,-3.56187e-16,0.43,0.991062,0.0240029,1074.74,716.491,-2.06779e-14,5.42622e-15,-1.341e-13
particle 2302,0.93,0.05,-7.00223e-15,-6.93927e-16,0.43,0.991062,0.0240029,1074.74,716.491,-2.32037e-14,3.11279e-14,-1.5469e-13
particle 2303,0.93,0.07,-6.65628e-15,4.81763e-16,0.43,0.991062,0.0240029,1074.74,716.491,-4.91274e-15,-2.47441e-14,-1.53693e-13
particle 2304,0.93,0.09,-6.7608e-15,1.66697e-16,0.43,0.991062,0.0240029,1074.74,716.491,-2.05114e-14,-1.49464e-14,-1.33024e-13
particle 2305,0.93,0.11,-6.9568e-15,7.56063e-17,0.43,0.991062,0.0240029,1074.74,716.491,-1.7597e-14,-7.77156e-16,-1.35413e-13
particle 2306,0.93,0.13,-6.57174e-15,2.63081e-16,0.43,0.991062,0.0240029,1074.74,716.491,-2.17049e-14,1.38778e-16,-1.15197e-13
particle 2307,0.93,0.15,-7.00839e-15,-1.46295e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.21767e-14,1.38778e-15,-1.37612e-13
particle 2308,0.93,0.17,-7.16972e-15,2.16469e-17,0.43,0.991062,0.0240029,1074.74,716.491,-1.41276e-14,1.79023e-15,-1.74951e-13
particle 2309,0.93,0.19,-6.67539e-15,1.13007e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.66533e-14,-3.66374e-15,-1.22297e-13
particle 2310,0.93,0.21,-6.94661e-15,-1.10443e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.12885e-14,9.57567e-16,-1.20376e-13
particle 2311,0.93,0.23,-7.262e-15,-2.33811e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.21292e-14,-4.78784e-15,-1.71491e-13
particle 2312,0.93,0.25,-6.83324e-15,1.34997e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.57929e-14,-1.94844e-14,-1.26545e-13
particle 2313,0.93,0.27,-6.25225e-15,-5.24346e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.38223e-14,4.06619e-15,-6.97873e-14
particle 2314,0.93,0.29,-6.7066e-15,-3.12545e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.67841e-14,-1.84575e-15,-1.77771e-13
particle 2315,0.93,0.31,-6.64277e-15,2.68545e-15,0.43,0.991062,0.0240029,1074.74,716.491,-3.1336e-14,-1.80272e-14,-1.74939e-13
particle 2316,0.93,0.33,-6.13936e-15,4.26619e-18,0.43,0.991062,0.0240029,1074.74,716.491,-1.28508e-14,-6.43929e-15,-5.47887e-14
particle 2317,0.93,0.35,-6.68274e-15,-2.84187e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.41831e-14,1.48215e-14,-1.6968e-13
particle 2318,0.93,0.37,-6.62507e-15,2.7998e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.42306e-14,-9.99201e-15,-1.71764e-13
particle 2319,0.93,0.39,-6.12924e-15,2.44911e-17,0.43,0.991062,0.0240029,1074.74,716.491,-9.29812e-15,-6.43929e-15,-5.32372e-14
particle 2320,0.93,0.41,-6.66252e-15,-2.84187e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.41831e-14,1.48215e-14,-1.69495e-13
particle 2321,0.93,0.43,-6.62507e-15,2.7998e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.42306e-14,-9.99201e-15,-1.72368e-13
particle 2322,0.93,0.45,-6.17791e-15,6.10696e-17,0.43,0.991062,0.0240029,1074.74,716.491,-1.28508e-14,-2.80331e-15,-5.50268e-14
particle 2323,0.93,0.47,-6.7593e-15,-2.75983e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.64788e-14,2.09138e-14,-1.76857e-13
particle 2324,0.93,0.49,-6.80401e-15,3.22508e-15,0.43,0.991062,0.0240029,1074.74,716.491,-3.41671e-14,9.75608e-15,-1.89385e-13
particle 2325,0.93,0.51,-6.56131e-15,8.06388e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.58484e-14,-2.59931e-14,-8.3783e-14
particle 2326,0.93,0.53,-6.62017e-15,-4.41866e-16,0.43,0.991062,0.0240029,1074.74,716.491,-8.52096e-15,-1.53905e-14,-7.83931e-14
particle 2327,0.93,0.55,-6.16622e-15,-2.36904e-15,0.43,0.991062,0.0240029,1074.74,716.491,-6.71685e-15,6.35603e-15,-5.03806e-14
particle 2328,0.93,0.57,-6.783e-15,-6.67405e-15,0.43,0.991062,0.0240029,1074.74,716.491,-5.57887e-15,-9.46465e-15,-2.72764e-13
particle 2329,0.93,0.59,-6.68914e-15,6.9858e-15,0.43,0.991062,0.0240029,1074.74,716.491,-9.60343e-15,1.2379e-14,-2.66191e-13
particle 2330,0.93,0.61,-5.8502e-15,2.33289e-15,0.43,0.991062,0.0240029,1074.74,716.491,5.82867e-16,-5.13478e-15,-4.16921e-14
particle 2331,0.93,0.63,-6.50467e-15,3.61243e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.13243e-14,2.49106e-14,-8.31013e-14
particle 2332,0.93,0.65,-6.60082e-15,-4.03708e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.28786e-14,-2.31482e-14,-8.37126e-14
particle 2333,0.93,0.67,-6.07331e-15,-2.51468e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.94209e-15,1.8735e-15,-4.93964e-14
particle 2334,0.93,0.69,-6.783e-15,-6.68922e-15,0.43,0.991062,0.0240029,1074.74,716.491,-5.57887e-15,-1.30174e-14,-2.74315e-13
particle 2335,0.93,0.71,-6.68914e-15,6.9858e-15,0.43,0.991062,0.0240029,1074.74,716.491,-9.60343e-15,1.2379e-14,-2.6657e-13
particle 2336,0.93,0.73,-5.8502e-15,2.33289e-15,0.43,0.991062,0.0240029,1074.74,716.491,5.82867e-16,-5.13478e-15,-4.17026e-14
particle 2337,0.93,0.75,-6.50467e-15,3.61243e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.13243e-14,2.49106e-14,-8.31013e-14
particle 2338,0.93,0.77,-6.60082e-15,-4.03708e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.28786e-14,-2.31482e-14,-8.37126e-14
particle 2339,0.93,0.79,-6.07331e-15,-2.51468e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.94209e-15,1.8735e-15,-4.93964e-14
particle 2340,0.93,0.81,-6.783e-15,-6.68922e-15,0.43,0.991062,0.0240029,1074.74,716.491,-5.57887e-15,-1.30174e-14,-2.74315e-13
particle 2341,0.93,0.83,-6.68914e-15,6.9858e-15,0.43,0.991062,0.0240029,1074.74,716.491,-9.60343e-15,1.2379e-14,-2.6657e-13
particle 2342,0.93,0.85,-5.8502e-15,2.33289e-15,0.43,0.991062,0.0240029,1074.74,716.491,5.82867e-16,-5.13478e-15,-4.17013e-14
particle 2343,0.93,0.87,-6.50467e-15,3.61243e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.13243e-14,2.49106e-14,-8.3058e-14
particle 2344,0.93,0.89,-6.60082e-15,-4.03787e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.28786e-14,-2.31482e-14,-8.35798e-14
particle 2345,0.93,0.91,-6.05308e-15,-2.51468e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.94209e-15,1.8735e-15,-4.89813e-14
particle 2346,0.93,0.93,-6.74255e-15,-6.7111e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.26843e-14,-1.30174e-14,-2.71806e-13
particle 2347,0.93,0.95,-6.63984e-15,6.75882e-15,0.43,0.991062,0.0240029,1074.74,716.491,-9.60343e-15,1.13798e-14,-2.66819e-13
particle 2348,0.93,0.97,-5.91799e-15,2.23161e-15,0.43,0.991062,0.0240029,1074.74,716.491,-3.05311e-15,-1.9984e-15,-5.11029e-14
particle 2349,0.93,0.99,-6.55855e-15,6.51936e-16,0.43,0.991062,0.0240029,1074.74,716.491,-6.21725e-15,3.84554e-14,-9.16051e-14
particle 2350,0.95,0.01,6.83139e-15,-3.61263e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.80331e-14,1.6921e-14,-1.19513e-13
particle 2351,0.95,0.03,6.79946e-15,-4.47698e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.24134e-14,-4.5347e-15,-1.33776e-13
particle 2352,0.95,0.05,6.79214e-15,-7.23051e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.97387e-14,2.70362e-14,-1.54849e-13
particle 2353,0.95,0.07,6.56783e-15,4.56068e-16,0.43,0.991062,0.0240029,1074.74,716.491,8.61629e-15,-2.50711e-14,-1.55403e-13
particle 2354,0.95,0.09,6.4625e-15,1.41781e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.05462e-14,-6.64791e-15,-1.37867e-13
particle 2355,0.95,0.11,6.44673e-15,2.17405e-16,0.43,0.991062,0.0240029,1074.74,716.491,6.43455e-15,-3.08324e-15,-1.39566e-13
particle 2356,0.95,0.13,6.63336e-15,3.19172e-16,0.43,0.991062,0.0240029,1074.74,716.491,2.8925e-14,1.77818e-15,-1.1469e-13
particle 2357,0.95,0.15,6.61948e-15,-1.44998e-15,0.43,0.991062,0.0240029,1074.74,716.491,6.75067e-15,3.2088e-15,-1.39066e-13
particle 2358,0.95,0.17,6.91565e-15,1.4035e-16,0.43,0.991062,0.0240029,1074.74,716.491,9.30229e-15,-2.10734e-15,-1.76041e-13
particle 2359,0.95,0.19,6.46065e-15,9.98835e-16,0.43,0.991062,0.0240029,1074.74,716.491,9.26904e-15,-5.67667e-15,-1.23224e-13
particle 2360,0.95,0.21,6.33008e-15,-1.02834e-15,0.43,0.991062,0.0240029,1074.74,716.491,5.7157e-15,5.45299e-15,-1.23316e-13
particle 2361,0.95,0.23,6.89908e-15,-1.15926e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.0097e-14,-5.22106e-15,-1.74624e-13
particle 2362,0.95,0.25,6.41173e-15,1.32918e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.12943e-14,-1.49336e-14,-1.30382e-13
particle 2363,0.95,0.27,5.94853e-15,-4.19957e-16,0.43,0.991062,0.0240029,1074.74,716.491,2.14545e-15,7.53534e-16,-7.0644e-14
particle 2364,0.95,0.29,6.60889e-15,-2.92462e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.22099e-14,-2.29113e-15,-1.72424e-13
particle 2365,0.95,0.31,6.58687e-15,2.59959e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.11011e-14,-1.6876e-14,-1.68704e-13
particle 2366,0.95,0.33,5.89946e-15,-3.96039e-17,0.43,0.991062,0.0240029,1074.74,716.491,1.49142e-15,-4.056e-15,-5.55184e-14
particle 2367,0.95,0.35,6.52647e-15,-2.79139e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.64145e-14,1.01085e-14,-1.67693e-13
particle 2368,0.95,0.37,6.59044e-15,2.77984e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.42293e-14,-1.37853e-14,-1.67102e-13
particle 2369,0.95,0.39,5.91137e-15,-3.90579e-17,0.43,0.991062,0.0240029,1074.74,716.491,1.96158e-15,-4.02909e-15,-5.40043e-14
particle 2370,0.95,0.41,6.52647e-15,-2.79147e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.64144e-14,1.01084e-14,-1.67388e-13
particle 2371,0.95,0.43,6.59173e-15,2.7791e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.4225e-14,-1.26911e-14,-1.67652e-13
particle 2372,0.95,0.45,5.92887e-15,7.29676e-18,0.43,0.991062,0.0240029,1074.74,716.491,3.67088e-15,3.26485e-15,-5.61692e-14
particle 2373,0.95,0.47,6.60072e-15,-2.65875e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.44865e-14,1.79153e-14,-1.74518e-13
particle 2374,0.95,0.49,6.84258e-15,3.20249e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.79327e-14,8.96633e-15,-1.83399e-13
particle 2375,0.95,0.51,6.36846e-15,7.91534e-16,0.43,0.991062,0.0240029,1074.74,716.491,4.25991e-15,-2.04492e-14,-8.19133e-14
particle 2376,0.95,0.53,6.39647e-15,-5.40959e-16,0.43,0.991062,0.0240029,1074.74,716.491,4.45837e-15,-2.03916e-14,-7.85019e-14
particle 2377,0.95,0.55,6.12623e-15,-2.26744e-15,0.43,0.991062,0.0240029,1074.74,716.491,4.52894e-16,1.05654e-14,-4.87315e-14
particle 2378,0.95,0.57,6.79981e-15,-6.67512e-15,0.43,0.991062,0.0240029,1074.74,716.491,6.55032e-15,-1.16157e-14,-2.70819e-13
particle 2379,0.95,0.59,6.48296e-15,6.8805e-15,0.43,0.991062,0.0240029,1074.74,716.491,7.33645e-15,1.96277e-14,-2.68321e-13
particle 2380,0.95,0.61,5.96267e-15,2.45952e-15,0.43,0.991062,0.0240029,1074.74,716.491,-4.45486e-16,-5.98203e-15,-4.06615e-14
particle 2381,0.95,0.63,6.42645e-15,4.33923e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.9992e-15,1.435e-14,-7.8591e-14
particle 2382,0.95,0.65,6.41154e-15,-5.40215e-16,0.43,0.991062,0.0240029,1074.74,716.491,-2.32372e-15,-1.64968e-14,-8.13336e-14
particle 2383,0.95,0.67,6.14845e-15,-2.48371e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.12707e-15,-6.71588e-16,-4.74493e-14
particle 2384,0.95,0.69,6.80991e-15,-6.75603e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.0103e-14,-1.16157e-14,-2.73235e-13
particle 2385,0.95,0.71,6.48296e-15,6.8805e-15,0.43,0.991062,0.0240029,1074.74,716.491,7.33645e-15,1.96277e-14,-2.69387e-13
particle 2386,0.95,0.73,5.96267e-15,2.45952e-15,0.43,0.991062,0.0240029,1074.74,716.491,-4.45486e-16,-5.98203e-15,-4.07291e-14
